as_of_jst,forecast_batch_id,outcome_id,strategy_kind,forecast_direction,expected_close_change_bp,realized_direction,realized_close_change_bp,direction_hit,range_hit,state_proxy_hit,state_correctness_hit,close_error_bp,magnitude_error_bp,ai_regime_label,ai_volatility_label,ai_intervention_risk,ai_event_tags,ai_failure_reason,ai_annotation_confidence,ai_annotation_model_version,ai_annotation_prompt_version,ai_evidence_refs,ai_annotation_status,fallback_regime_label,fallback_volatility_label,regime_label,event_tags,manual_event_tags,auto_event_tags,effective_event_tags,event_tag_source,volatility_label,intervention_risk,failure_reason,annotation_source,annotation_status
2026-06-15T08:00:00+09:00,fb_USDJPY_20260615T080000_v1_921dbde4625d4898,oc_USDJPY_20260615T080000_20260616T080000_v1_3e422e6c7d4348ec,ugh_v2_gamma,up,5.889331709230115,up,6.241418050180646,True,True,True,,0.3520863409505308,0.3520863409505308,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-16T08:00:00+09:00,fb_USDJPY_20260616T080000_v1_93e63ad07577f528,oc_USDJPY_20260616T080000_20260617T080000_v1_e09dfd670d2b2342,baseline_prev_day_direction,up,6.241418050180646,up,9.357454772300514,True,,,,3.116036722119868,3.116036722119868,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-16T08:00:00+09:00,fb_USDJPY_20260616T080000_v1_93e63ad07577f528,oc_USDJPY_20260616T080000_20260617T080000_v1_e09dfd670d2b2342,baseline_random_walk,flat,0.0,up,9.357454772300514,False,,,,9.357454772300514,9.357454772300514,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-16T08:00:00+09:00,fb_USDJPY_20260616T080000_v1_93e63ad07577f528,oc_USDJPY_20260616T080000_20260617T080000_v1_e09dfd670d2b2342,baseline_simple_technical,up,12.967603883585713,up,9.357454772300514,True,,,,3.6101491112851996,3.6101491112851996,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-16T08:00:00+09:00,fb_USDJPY_20260616T080000_v1_93e63ad07577f528,oc_USDJPY_20260616T080000_20260617T080000_v1_e09dfd670d2b2342,ugh_v2_alpha,up,5.953631137917669,up,9.357454772300514,True,True,True,,3.403823634382845,3.403823634382845,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-16T08:00:00+09:00,fb_USDJPY_20260616T080000_v1_93e63ad07577f528,oc_USDJPY_20260616T080000_20260617T080000_v1_e09dfd670d2b2342,ugh_v2_beta,up,6.126151008155185,up,9.357454772300514,True,True,True,,3.231303764145329,3.231303764145329,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-16T08:00:00+09:00,fb_USDJPY_20260616T080000_v1_93e63ad07577f528,oc_USDJPY_20260616T080000_20260617T080000_v1_e09dfd670d2b2342,ugh_v2_delta,up,6.027622869818286,up,9.357454772300514,True,True,True,,3.329831902482228,3.329831902482228,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-16T08:00:00+09:00,fb_USDJPY_20260616T080000_v1_93e63ad07577f528,oc_USDJPY_20260616T080000_20260617T080000_v1_e09dfd670d2b2342,ugh_v2_gamma,up,5.683842235441334,up,9.357454772300514,True,True,True,,3.6736125368591797,3.6736125368591797,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-17T08:00:00+09:00,fb_USDJPY_20260617T080000_v1_9724a46d3615eefe,oc_USDJPY_20260617T080000_20260618T080000_v1_d6ae1d03b91a632a,baseline_prev_day_direction,up,9.357454772300514,up,15.587978550941516,True,,,,6.230523778641002,6.230523778641002,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-17T08:00:00+09:00,fb_USDJPY_20260617T080000_v1_9724a46d3615eefe,oc_USDJPY_20260617T080000_20260618T080000_v1_d6ae1d03b91a632a,baseline_random_walk,flat,0.0,up,15.587978550941516,False,,,,15.587978550941516,15.587978550941516,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-17T08:00:00+09:00,fb_USDJPY_20260617T080000_v1_9724a46d3615eefe,oc_USDJPY_20260617T080000_20260618T080000_v1_d6ae1d03b91a632a,baseline_simple_technical,up,12.648273397816329,up,15.587978550941516,True,,,,2.939705153125187,2.939705153125187,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-17T08:00:00+09:00,fb_USDJPY_20260617T080000_v1_9724a46d3615eefe,oc_USDJPY_20260617T080000_20260618T080000_v1_d6ae1d03b91a632a,ugh_v2_alpha,up,5.246765624132351,up,15.587978550941516,True,True,True,,10.341212926809165,10.341212926809165,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-17T08:00:00+09:00,fb_USDJPY_20260617T080000_v1_9724a46d3615eefe,oc_USDJPY_20260617T080000_20260618T080000_v1_d6ae1d03b91a632a,ugh_v2_beta,up,6.1293009274721735,up,15.587978550941516,True,True,True,,9.458677623469342,9.458677623469342,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-17T08:00:00+09:00,fb_USDJPY_20260617T080000_v1_9724a46d3615eefe,oc_USDJPY_20260617T080000_20260618T080000_v1_d6ae1d03b91a632a,ugh_v2_delta,up,5.700483692691178,up,15.587978550941516,True,True,True,,9.887494858250339,9.887494858250339,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-17T08:00:00+09:00,fb_USDJPY_20260617T080000_v1_9724a46d3615eefe,oc_USDJPY_20260617T080000_20260618T080000_v1_d6ae1d03b91a632a,ugh_v2_gamma,up,5.00461068284512,up,15.587978550941516,True,True,True,,10.583367868096396,10.583367868096396,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-18T08:00:00+09:00,fb_USDJPY_20260618T080000_v1_1257b591ba5bde1b,oc_USDJPY_20260618T080000_20260619T080000_v1_de2e7308e2b26eee,baseline_prev_day_direction,up,15.587978550941516,up,44.19270509149807,True,,,,28.604726540556555,28.604726540556555,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-18T08:00:00+09:00,fb_USDJPY_20260618T080000_v1_1257b591ba5bde1b,oc_USDJPY_20260618T080000_20260619T080000_v1_de2e7308e2b26eee,baseline_random_walk,flat,0.0,up,44.19270509149807,False,,,,44.19270509149807,44.19270509149807,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-18T08:00:00+09:00,fb_USDJPY_20260618T080000_v1_1257b591ba5bde1b,oc_USDJPY_20260618T080000_20260619T080000_v1_de2e7308e2b26eee,baseline_simple_technical,up,12.987559153404856,up,44.19270509149807,True,,,,31.205145938093214,31.205145938093214,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-18T08:00:00+09:00,fb_USDJPY_20260618T080000_v1_1257b591ba5bde1b,oc_USDJPY_20260618T080000_20260619T080000_v1_de2e7308e2b26eee,ugh_v2_alpha,up,4.830988497169529,up,44.19270509149807,True,False,True,,39.36171659432854,39.36171659432854,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-18T08:00:00+09:00,fb_USDJPY_20260618T080000_v1_1257b591ba5bde1b,oc_USDJPY_20260618T080000_20260619T080000_v1_de2e7308e2b26eee,ugh_v2_beta,up,6.225611149866973,up,44.19270509149807,True,False,True,,37.9670939416311,37.9670939416311,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-18T08:00:00+09:00,fb_USDJPY_20260618T080000_v1_1257b591ba5bde1b,oc_USDJPY_20260618T080000_20260619T080000_v1_de2e7308e2b26eee,ugh_v2_delta,up,5.5492702965188885,up,44.19270509149807,True,False,True,,38.64343479497918,38.64343479497918,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-18T08:00:00+09:00,fb_USDJPY_20260618T080000_v1_1257b591ba5bde1b,oc_USDJPY_20260618T080000_20260619T080000_v1_de2e7308e2b26eee,ugh_v2_gamma,up,4.644162587257074,up,44.19270509149807,True,False,True,,39.548542504241,39.548542504241,trending,high,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,high,low,,ai,confirmed
2026-06-19T08:00:00+09:00,fb_USDJPY_20260619T080000_v1_930a7f7166e3c0b3,oc_USDJPY_20260619T080000_20260622T080000_v1_0463bab444e3a704,baseline_prev_day_direction,up,44.19270509149807,down,-5.577244841048732,False,,,,49.7699499325468,38.61546025044934,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-19T08:00:00+09:00,fb_USDJPY_20260619T080000_v1_930a7f7166e3c0b3,oc_USDJPY_20260619T080000_20260622T080000_v1_0463bab444e3a704,baseline_random_walk,flat,0.0,down,-5.577244841048732,False,,,,5.577244841048732,5.577244841048732,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-19T08:00:00+09:00,fb_USDJPY_20260619T080000_v1_930a7f7166e3c0b3,oc_USDJPY_20260619T080000_20260622T080000_v1_0463bab444e3a704,baseline_simple_technical,up,14.945432071625238,down,-5.577244841048732,False,,,,20.52267691267397,9.368187230576506,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-19T08:00:00+09:00,fb_USDJPY_20260619T080000_v1_930a7f7166e3c0b3,oc_USDJPY_20260619T080000_20260622T080000_v1_0463bab444e3a704,ugh_v2_alpha,up,6.936160711472809,down,-5.577244841048732,False,False,True,,12.51340555252154,1.3589158704240765,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-19T08:00:00+09:00,fb_USDJPY_20260619T080000_v1_930a7f7166e3c0b3,oc_USDJPY_20260619T080000_20260622T080000_v1_0463bab444e3a704,ugh_v2_beta,up,7.952459817262358,down,-5.577244841048732,False,False,True,,13.52970465831109,2.375214976213626,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-19T08:00:00+09:00,fb_USDJPY_20260619T080000_v1_930a7f7166e3c0b3,oc_USDJPY_20260619T080000_20260622T080000_v1_0463bab444e3a704,ugh_v2_delta,up,7.32230756661921,down,-5.577244841048732,False,False,True,,12.899552407667942,1.7450627255704774,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-19T08:00:00+09:00,fb_USDJPY_20260619T080000_v1_930a7f7166e3c0b3,oc_USDJPY_20260619T080000_20260622T080000_v1_0463bab444e3a704,ugh_v2_gamma,up,6.765150938157644,down,-5.577244841048732,False,True,True,,12.342395779206377,1.187906097108912,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-22T08:00:00+09:00,fb_USDJPY_20260622T080000_v1_9ddf0c8e31c667a7,oc_USDJPY_20260622T080000_20260623T080000_v1_b2f24a9aeaadcda2,baseline_prev_day_direction,down,-5.577244841048732,up,17.363264293687287,False,,,,22.94050913473602,11.786019452638556,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-22T08:00:00+09:00,fb_USDJPY_20260622T080000_v1_9ddf0c8e31c667a7,oc_USDJPY_20260622T080000_20260623T080000_v1_b2f24a9aeaadcda2,baseline_random_walk,flat,0.0,up,17.363264293687287,False,,,,17.363264293687287,17.363264293687287,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-22T08:00:00+09:00,fb_USDJPY_20260622T080000_v1_9ddf0c8e31c667a7,oc_USDJPY_20260622T080000_20260623T080000_v1_b2f24a9aeaadcda2,baseline_simple_technical,up,14.469339925505263,up,17.363264293687287,True,,,,2.8939243681820237,2.8939243681820237,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-22T08:00:00+09:00,fb_USDJPY_20260622T080000_v1_9ddf0c8e31c667a7,oc_USDJPY_20260622T080000_20260623T080000_v1_b2f24a9aeaadcda2,ugh_v2_alpha,up,3.5834391745793157,up,17.363264293687287,True,True,False,,13.779825119107972,13.779825119107972,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-22T08:00:00+09:00,fb_USDJPY_20260622T080000_v1_9ddf0c8e31c667a7,oc_USDJPY_20260622T080000_20260623T080000_v1_b2f24a9aeaadcda2,ugh_v2_beta,flat,0.0,up,17.363264293687287,False,False,False,,17.363264293687287,17.363264293687287,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-22T08:00:00+09:00,fb_USDJPY_20260622T080000_v1_9ddf0c8e31c667a7,oc_USDJPY_20260622T080000_20260623T080000_v1_b2f24a9aeaadcda2,ugh_v2_delta,flat,0.0,up,17.363264293687287,False,False,False,,17.363264293687287,17.363264293687287,trending,normal,low,,direction_miss,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,direction_miss,ai,confirmed
2026-06-22T08:00:00+09:00,fb_USDJPY_20260622T080000_v1_9ddf0c8e31c667a7,oc_USDJPY_20260622T080000_20260623T080000_v1_b2f24a9aeaadcda2,ugh_v2_gamma,up,3.525874738216982,up,17.363264293687287,True,True,False,,13.837389555470304,13.837389555470304,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-23T08:00:00+09:00,fb_USDJPY_20260623T080000_v1_971a08ea9152e71b,oc_USDJPY_20260623T080000_20260624T080000_v1_2a69e7c77d31a1d5,baseline_prev_day_direction,up,17.363264293687287,up,3.095591877165858,True,,,,14.267672416521428,14.267672416521428,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-23T08:00:00+09:00,fb_USDJPY_20260623T080000_v1_971a08ea9152e71b,oc_USDJPY_20260623T080000_20260624T080000_v1_2a69e7c77d31a1d5,baseline_random_walk,flat,0.0,up,3.095591877165858,False,,,,3.095591877165858,3.095591877165858,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-23T08:00:00+09:00,fb_USDJPY_20260623T080000_v1_971a08ea9152e71b,oc_USDJPY_20260623T080000_20260624T080000_v1_2a69e7c77d31a1d5,baseline_simple_technical,up,15.306036809163766,up,3.095591877165858,True,,,,12.210444931997909,12.210444931997909,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-23T08:00:00+09:00,fb_USDJPY_20260623T080000_v1_971a08ea9152e71b,oc_USDJPY_20260623T080000_20260624T080000_v1_2a69e7c77d31a1d5,ugh_v2_alpha,up,8.621764346620568,up,3.095591877165858,True,True,False,,5.52617246945471,5.52617246945471,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-23T08:00:00+09:00,fb_USDJPY_20260623T080000_v1_971a08ea9152e71b,oc_USDJPY_20260623T080000_20260624T080000_v1_2a69e7c77d31a1d5,ugh_v2_beta,up,9.61157239379553,up,3.095591877165858,True,True,False,,6.515980516629672,6.515980516629672,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-23T08:00:00+09:00,fb_USDJPY_20260623T080000_v1_971a08ea9152e71b,oc_USDJPY_20260623T080000_20260624T080000_v1_2a69e7c77d31a1d5,ugh_v2_delta,up,9.05954361689989,up,3.095591877165858,True,True,False,,5.963951739734033,5.963951739734033,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-23T08:00:00+09:00,fb_USDJPY_20260623T080000_v1_971a08ea9152e71b,oc_USDJPY_20260623T080000_20260624T080000_v1_2a69e7c77d31a1d5,ugh_v2_gamma,up,8.463608657720801,up,3.095591877165858,True,True,False,,5.368016780554943,5.368016780554943,trending,normal,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,normal,low,,ai,confirmed
2026-06-24T08:00:00+09:00,fb_USDJPY_20260624T080000_v1_54973e6654fcfe12,oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,baseline_prev_day_direction,up,3.095591877165858,up,17.95888035670179,True,,,,14.863288479535932,14.863288479535932,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-24T08:00:00+09:00,fb_USDJPY_20260624T080000_v1_54973e6654fcfe12,oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,baseline_random_walk,flat,0.0,up,17.95888035670179,False,,,,17.95888035670179,17.95888035670179,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-24T08:00:00+09:00,fb_USDJPY_20260624T080000_v1_54973e6654fcfe12,oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,baseline_simple_technical,up,14.20208394660565,up,17.95888035670179,True,,,,3.7567964100961397,3.7567964100961397,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-24T08:00:00+09:00,fb_USDJPY_20260624T080000_v1_54973e6654fcfe12,oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,ugh_v2_alpha,up,7.113149285945085,up,17.95888035670179,True,True,False,,10.845731070756706,10.845731070756706,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-24T08:00:00+09:00,fb_USDJPY_20260624T080000_v1_54973e6654fcfe12,oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,ugh_v2_beta,up,5.740211276977504,up,17.95888035670179,True,True,False,,12.218669079724286,12.218669079724286,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-24T08:00:00+09:00,fb_USDJPY_20260624T080000_v1_54973e6654fcfe12,oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,ugh_v2_delta,up,6.286967528687822,up,17.95888035670179,True,True,False,,11.67191282801397,11.67191282801397,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-24T08:00:00+09:00,fb_USDJPY_20260624T080000_v1_54973e6654fcfe12,oc_USDJPY_20260624T080000_20260625T080000_v1_77bfe9d98e9d080b,ugh_v2_gamma,up,7.0166475394700125,up,17.95888035670179,True,True,False,,10.942232817231778,10.942232817231778,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-25T08:00:00+09:00,fb_USDJPY_20260625T080000_v1_1cd3741d55a51f4b,oc_USDJPY_20260625T080000_20260626T080000_v1_4331c2080a05c217,baseline_prev_day_direction,up,17.95888035670179,up,1.2363996043527592,True,,,,16.722480752349032,16.722480752349032,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-25T08:00:00+09:00,fb_USDJPY_20260625T080000_v1_1cd3741d55a51f4b,oc_USDJPY_20260625T080000_20260626T080000_v1_4331c2080a05c217,baseline_random_walk,flat,0.0,up,1.2363996043527592,False,,,,1.2363996043527592,1.2363996043527592,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-25T08:00:00+09:00,fb_USDJPY_20260625T080000_v1_1cd3741d55a51f4b,oc_USDJPY_20260625T080000_20260626T080000_v1_4331c2080a05c217,baseline_simple_technical,up,14.378028968961114,up,1.2363996043527592,True,,,,13.141629364608356,13.141629364608356,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-25T08:00:00+09:00,fb_USDJPY_20260625T080000_v1_1cd3741d55a51f4b,oc_USDJPY_20260625T080000_20260626T080000_v1_4331c2080a05c217,ugh_v2_alpha,up,10.110482542224867,up,1.2363996043527592,True,False,False,,8.874082937872108,8.874082937872108,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-25T08:00:00+09:00,fb_USDJPY_20260625T080000_v1_1cd3741d55a51f4b,oc_USDJPY_20260625T080000_20260626T080000_v1_4331c2080a05c217,ugh_v2_beta,up,10.726862729846571,up,1.2363996043527592,True,False,False,,9.490463125493813,9.490463125493813,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-25T08:00:00+09:00,fb_USDJPY_20260625T080000_v1_1cd3741d55a51f4b,oc_USDJPY_20260625T080000_20260626T080000_v1_4331c2080a05c217,ugh_v2_delta,up,10.36841989975366,up,1.2363996043527592,True,False,False,,9.1320202954009,9.1320202954009,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
2026-06-25T08:00:00+09:00,fb_USDJPY_20260625T080000_v1_1cd3741d55a51f4b,oc_USDJPY_20260625T080000_20260626T080000_v1_4331c2080a05c217,ugh_v2_gamma,up,9.828774762804683,up,1.2363996043527592,True,False,False,,8.592375158451924,8.592375158451924,trending,low,low,,,0.8,deterministic-v1,deterministic-p1,,generated,,,trending,,,,,none,low,low,,ai,confirmed
